#Limiti di energia lasciata in Si1 per identificazione in Z e A per PSA Imax-E in Si1
#blocco qua tel Z ESi1minZid ESi1maxZid ESi1minAid ESi1maxAid
1 2 4 10 104.0 359.0 178.0 327.0
1 2 4 11 108.0 399.0 228.0 383.0
1 2 4 12 136.0 446.0 262.0 423.0
1 2 4 13 169.0 530.0 310.0 477.0
1 2 4 14 226.0 597.0 352.0 533.0
1 2 4 15 256.0 640.0 397.0 586.0
1 2 4 16 286.0 694.0 443.0 663.0
1 2 4 17 333.0 752.0 514.0 708.0
1 2 4 18 375.0 796.0 589.0 770.0
1 2 4 19 415.0 847.0 634.0 825.0
1 2 4 20 495.0 902.0 713.0 886.0
1 2 4 21 530.0 956.0 -1  -1 
1 2 4 22 572.0 1011.0 -1  -1 
1 2 4 23 614.0 1066.0 -1  -1 
1 2 4 24 645.0 1088.0 -1  -1 
1 2 4 25 729.0 1074.0 -1  -1 
1 3 1 1 1.0 24.0 -1  -1 
1 3 1 2 5.0 40.0 -1  -1 
1 3 1 3 9.0 56.0 23.0 56.0
1 3 1 4 18.0 85.0 35.0 85.0
1 3 1 5 26.0 120.0 52.0 118.0
1 3 1 6 36.0 154.0 79.0 154.0
1 3 1 7 50.0 192.0 101.0 192.0
1 3 1 8 63.0 236.0 138.0 235.0
1 3 1 9 83.0 287.0 164.0 280.0
1 3 1 10 103.0 369.0 194.0 326.0
1 3 1 11 118.0 399.0 234.0 379.0
