#Limiti di energia lasciata in Si1 per identificazione in Z e A per PSA Imax-E in Si1
#blocco qua tel Z ESi1minZid ESi1maxZid ESi1minAid ESi1maxAid
4 2 3 9 85.0 274.0 154.0 268.0
4 2 3 10 104.0 321.0 198.0 311.0
4 2 3 11 133.0 371.0 234.0 371.0
4 2 3 12 173.0 409.0 286.0 409.0
4 2 3 13 234.0 458.0 342.0 458.0
4 2 3 14 236.0 509.0 395.0 509.0
4 2 3 15 293.0 565.0 434.0 564.0
4 2 3 16 354.0 615.0 517.0 615.0
4 2 3 17 450.0 661.0 -1  -1 
4 2 3 18 529.0 698.0 -1  -1 
4 3 1 1 4.0 23.0 -1  -1 
4 3 1 2 6.0 41.0 -1  -1 
4 3 1 3 9.0 53.0 24.0 51.0
4 3 1 4 15.0 81.0 33.0 81.0
4 3 1 5 21.0 113.0 55.0 113.0
4 3 1 6 27.0 146.0 71.0 146.0
4 3 1 7 39.0 187.0 97.0 187.0
4 3 1 8 50.0 225.0 121.0 225.0
4 3 1 9 70.0 266.0 161.0 266.0
4 3 1 10 103.0 316.0 195.0 315.0
4 3 1 11 163.0 359.0 244.0 359.0
4 3 1 12 186.0 417.0 294.0 408.0
4 3 1 13 222.0 456.0 354.0 456.0
4 3 1 14 262.0 509.0 393.0 509.0
4 3 1 15 323.0 561.0 -1  -1 
4 3 1 16 429.0 611.0 -1  -1 
4 3 1 17 542.0 666.0 -1  -1 
4 3 3 1 4.0 23.0 -1  -1 
4 3 3 2 5.0 38.0 -1  -1 
4 3 3 3 8.0 59.0 24.0 43.0
4 3 3 4 15.0 79.0 32.0 79.0
4 3 3 5 22.0 112.0 57.0 112.0
4 3 3 6 29.0 146.0 73.0 146.0
4 3 3 7 37.0 183.0 94.0 183.0
4 3 3 8 54.0 229.0 114.0 227.0
4 3 3 9 77.0 271.0 167.0 271.0
4 3 3 10 89.0 323.0 211.0 323.0
4 3 3 11 148.0 364.0 247.0 363.0
4 3 3 12 164.0 409.0 305.0 407.0
4 3 3 13 238.0 458.0 351.0 458.0
4 3 3 14 259.0 515.0 414.0 515.0
4 3 3 15 326.0 570.0 -1  -1 
4 3 3 16 379.0 622.0 -1  -1 
4 3 3 17 448.0 665.0 -1  -1 
4 3 3 18 565.0 695.0 -1  -1 
4 4 1 1 4.0 24.0 -1  -1 
4 4 1 2 6.0 40.0 -1  -1 
4 4 1 3 12.0 54.0 -1  -1 
4 4 1 4 20.0 80.0 39.0 80.0
4 4 1 5 28.0 112.0 61.0 112.0
4 4 1 6 38.0 148.0 82.0 148.0
4 4 1 7 53.0 184.0 102.0 184.0
4 4 1 8 68.0 224.0 139.0 224.0
4 4 1 9 90.0 265.0 184.0 265.0
4 4 1 10 122.0 316.0 229.0 316.0
4 4 1 11 149.0 359.0 257.0 359.0
4 4 1 12 210.0 408.0 -1  -1 
4 4 1 13 278.0 449.0 -1  -1 
4 4 1 14 345.0 498.0 -1  -1 
4 4 1 15 257.0 259.0 -1  -1 
4 4 1 16 412.0 414.0 -1  -1 
4 4 2 1 3.0 24.0 -1  -1 
4 4 2 2 5.0 37.0 -1  -1 
4 4 2 3 9.0 56.0 -1  -1 
4 4 2 4 16.0 82.0 34.0 82.0
4 4 2 5 24.0 113.0 59.0 113.0
4 4 2 6 31.0 151.0 82.0 151.0
4 4 2 7 47.0 189.0 104.0 185.0
4 4 2 8 64.0 231.0 138.0 231.0
4 4 2 9 98.0 279.0 -1  -1 
4 4 2 10 116.0 321.0 -1  -1 
4 4 2 11 133.0 362.0 -1  -1 
4 4 2 12 211.0 416.0 -1  -1 
4 4 2 13 262.0 460.0 -1  -1 
4 4 2 14 294.0 515.0 -1  -1 
4 4 2 15 385.0 567.0 -1  -1 
4 4 2 16 378.0 564.0 -1  -1 
5 1 1 1 4.0 23.0 -1  -1 
5 1 1 2 7.0 42.0 -1  -1 
5 1 1 3 13.0 52.0 25.0 52.0
5 1 1 4 18.0 81.0 37.0 81.0
5 1 1 5 26.0 112.0 62.0 111.0
5 1 1 6 36.0 149.0 83.0 149.0
5 1 1 7 49.0 185.0 107.0 185.0
5 1 1 8 63.0 227.0 136.0 227.0
5 1 1 9 96.0 270.0 173.0 270.0
5 1 1 10 142.0 314.0 222.0 314.0
5 1 1 11 157.0 362.0 259.0 362.0
5 1 1 12 204.0 413.0 306.0 408.0
5 1 1 13 238.0 458.0 347.0 458.0
5 1 1 14 298.0 513.0 404.0 512.0
5 1 1 15 335.0 567.0 458.0 567.0
5 1 1 16 388.0 622.0 -1  -1 
5 1 1 17 487.0 650.0 -1  -1 
5 1 2 1 4.0 22.0 -1  -1 
5 1 2 2 7.0 41.0 -1  -1 
5 1 2 3 12.0 56.0 27.0 56.0
5 1 2 4 21.0 85.0 40.0 85.0
5 1 2 5 29.0 115.0 58.0 115.0
5 1 2 6 38.0 152.0 81.0 152.0
5 1 2 7 48.0 193.0 109.0 193.0
5 1 2 8 86.0 234.0 146.0 234.0
5 1 2 9 119.0 281.0 172.0 281.0
5 1 2 10 149.0 323.0 210.0 323.0
5 1 2 11 185.0 375.0 259.0 375.0
5 1 2 12 218.0 420.0 294.0 420.0
5 1 2 13 261.0 470.0 364.0 470.0
5 1 2 14 311.0 525.0 416.0 525.0
5 1 2 15 415.0 573.0 -1  -1 
5 1 2 16 456.0 627.0 -1  -1 
5 1 2 17 455.0 596.0 -1  -1 
5 1 3 1 3.0 23.0 -1  -1 
5 1 3 2 6.0 39.0 -1  -1 
5 1 3 3 11.0 55.0 26.0 52.0
5 1 3 4 19.0 95.0 37.0 95.0
5 1 3 5 27.0 120.0 60.0 113.0
5 1 3 6 38.0 152.0 87.0 152.0
5 1 3 7 53.0 186.0 118.0 186.0
5 1 3 8 69.0 229.0 148.0 229.0
5 1 3 9 91.0 276.0 190.0 273.0
5 1 3 10 112.0 332.0 232.0 322.0
5 1 3 11 161.0 361.0 267.0 361.0
5 1 3 12 185.0 421.0 325.0 417.0
5 1 3 13 212.0 466.0 383.0 462.0
5 1 3 14 295.0 521.0 404.0 521.0
5 1 3 15 375.0 565.0 -1  -1 
5 1 3 16 405.0 613.0 -1  -1 
5 1 4 2 8.0 41.0 -1  -1 
5 1 4 3 13.0 52.0 25.0 51.0
5 1 4 4 19.0 80.0 38.0 80.0
5 1 4 5 30.0 137.0 61.0 111.0
5 1 4 6 41.0 150.0 81.0 150.0
5 1 4 7 56.0 185.0 102.0 185.0
5 1 4 8 70.0 229.0 132.0 229.0
5 1 4 9 106.0 267.0 169.0 267.0
5 1 4 10 124.0 317.0 217.0 317.0
5 1 4 11 153.0 363.0 243.0 363.0
5 1 4 12 168.0 443.0 288.0 412.0
5 1 4 13 232.0 463.0 346.0 462.0
5 1 4 14 251.0 515.0 390.0 515.0
5 1 4 15 324.0 562.0 477.0 562.0
5 1 4 16 400.0 624.0 -1  -1 
5 1 4 17 477.0 662.0 -1  -1 
5 2 3 1 4.0 23.0 -1  -1 
5 2 3 2 6.0 29.0 -1  -1 
5 2 3 3 11.0 53.0 -1  -1 
5 2 3 4 20.0 83.0 39.0 83.0
5 2 3 5 33.0 112.0 63.0 112.0
5 2 3 6 48.0 147.0 89.0 147.0
5 2 3 7 74.0 187.0 112.0 186.0
5 2 3 8 97.0 226.0 145.0 226.0
5 2 3 9 122.0 280.0 208.0 270.0
5 2 3 10 159.0 313.0 264.0 313.0
5 2 3 11 204.0 360.0 -1  -1 
5 2 3 12 237.0 407.0 -1  -1 
5 2 3 13 286.0 469.0 -1  -1 
5 2 3 14 337.0 492.0 -1  -1 
5 2 3 15 408.0 492.0 -1  -1 
5 2 4 1 2.0 23.0 -1  -1 
5 2 4 2 5.0 37.0 -1  -1 
5 2 4 3 9.0 56.0 22.0 44.0
5 2 4 4 16.0 78.0 35.0 78.0
5 2 4 5 24.0 110.0 59.0 110.0
5 2 4 6 36.0 146.0 76.0 146.0
5 2 4 7 55.0 183.0 108.0 183.0
5 2 4 8 73.0 228.0 137.0 228.0
5 2 4 9 107.0 270.0 182.0 270.0
5 2 4 10 149.0 316.0 211.0 316.0
5 2 4 11 179.0 358.0 256.0 358.0
5 2 4 12 232.0 405.0 322.0 405.0
5 2 4 13 270.0 455.0 -1  -1 
5 2 4 14 316.0 506.0 -1  -1 
5 2 4 15 392.0 553.0 -1  -1 
5 2 4 16 490.0 537.0 -1  -1 
5 3 1 1 3.0 22.0 -1  -1 
5 3 1 2 6.0 40.0 -1  -1 
5 3 1 3 11.0 53.0 24.0 51.0
5 3 1 4 21.0 82.0 37.0 81.0
5 3 1 5 31.0 114.0 56.0 114.0
5 3 1 6 40.0 151.0 73.0 151.0
5 3 1 7 56.0 188.0 96.0 188.0
5 3 1 8 73.0 226.0 120.0 226.0
5 3 1 9 99.0 271.0 164.0 271.0
5 3 1 10 117.0 313.0 201.0 313.0
5 3 1 11 167.0 362.0 248.0 362.0
5 3 1 12 236.0 413.0 305.0 409.0
5 3 1 13 242.0 455.0 357.0 455.0
5 3 1 14 336.0 508.0 -1  -1 
5 3 1 15 417.0 486.0 -1  -1 
5 3 1 16 453.0 550.0 -1  -1 
5 3 2 1 4.0 22.0 -1  -1 
5 3 2 2 6.0 39.0 -1  -1 
5 3 2 3 10.0 55.0 24.0 44.0
5 3 2 4 15.0 81.0 38.0 81.0
5 3 2 5 25.0 110.0 57.0 110.0
5 3 2 6 34.0 146.0 80.0 146.0
5 3 2 7 47.0 182.0 98.0 182.0
5 3 2 8 71.0 218.0 128.0 218.0
5 3 2 9 103.0 264.0 173.0 264.0
5 3 2 10 134.0 314.0 212.0 314.0
5 3 2 11 166.0 358.0 250.0 354.0
5 3 2 12 210.0 402.0 328.0 402.0
5 3 2 13 337.0 445.0 -1  -1 
5 3 2 14 296.0 492.0 -1  -1 
5 3 3 1 3.0 24.0 -1  -1 
5 3 3 2 6.0 38.0 -1  -1 
5 3 3 3 14.0 54.0 24.0 51.0
5 3 3 4 21.0 82.0 35.0 82.0
5 3 3 5 34.0 110.0 62.0 110.0
5 3 3 6 46.0 149.0 81.0 149.0
5 3 3 7 58.0 184.0 107.0 183.0
5 3 3 8 76.0 222.0 135.0 222.0
5 3 3 9 94.0 265.0 167.0 265.0
5 3 3 10 143.0 312.0 215.0 306.0
5 3 3 11 195.0 354.0 251.0 354.0
5 3 3 12 234.0 408.0 314.0 408.0
5 3 3 13 260.0 451.0 -1  -1 
5 3 3 14 382.0 487.0 -1  -1 
5 3 4 1 3.0 22.0 -1  -1 
5 3 4 2 6.0 42.0 -1  -1 
5 3 4 3 13.0 52.0 23.0 44.0
5 3 4 4 18.0 81.0 35.0 81.0
5 3 4 5 28.0 110.0 62.0 110.0
5 3 4 6 36.0 145.0 85.0 145.0
5 3 4 7 51.0 182.0 110.0 182.0
5 3 4 8 65.0 222.0 139.0 222.0
5 3 4 9 89.0 268.0 170.0 268.0
5 3 4 10 131.0 310.0 208.0 310.0
5 3 4 11 170.0 350.0 238.0 350.0
5 3 4 12 193.0 401.0 271.0 401.0
5 3 4 13 260.0 446.0 330.0 446.0
5 3 4 14 294.0 500.0 -1  -1 
5 3 4 15 420.0 524.0 -1  -1 
5 3 4 16 478.0 557.0 -1  -1 
5 4 1 1 3.0 24.0 -1  -1 
5 4 1 2 5.0 37.0 -1  -1 
5 4 1 3 11.0 53.0 23.0 52.0
5 4 1 4 16.0 82.0 35.0 82.0
5 4 1 5 24.0 115.0 55.0 111.0
5 4 1 6 33.0 145.0 78.0 145.0
5 4 1 7 49.0 187.0 108.0 187.0
5 4 1 8 66.0 223.0 126.0 223.0
5 4 1 9 90.0 269.0 162.0 269.0
5 4 1 10 120.0 316.0 198.0 316.0
5 4 1 11 153.0 363.0 256.0 361.0
5 4 1 12 198.0 418.0 289.0 408.0
5 4 1 13 224.0 467.0 335.0 461.0
5 4 1 14 277.0 515.0 386.0 511.0
5 4 1 15 337.0 563.0 437.0 563.0
5 4 1 16 382.0 617.0 -1  -1 
5 4 1 17 447.0 668.0 -1  -1 
5 4 1 18 601.0 646.0 -1  -1 
5 4 4 1 2.0 24.0 -1  -1 
5 4 4 2 5.0 41.0 -1  -1 
5 4 4 3 14.0 53.0 24.0 53.0
5 4 4 4 21.0 82.0 37.0 82.0
5 4 4 5 31.0 110.0 61.0 110.0
5 4 4 6 39.0 149.0 80.0 149.0
5 4 4 7 51.0 184.0 110.0 184.0
5 4 4 8 67.0 234.0 136.0 223.0
5 4 4 9 90.0 269.0 180.0 269.0
5 4 4 10 108.0 315.0 217.0 311.0
5 4 4 11 151.0 379.0 -1  -1 
5 4 4 12 175.0 409.0 -1  -1 
5 4 4 13 238.0 459.0 -1  -1 
5 4 4 14 226.0 514.0 -1  -1 
5 4 4 15 345.0 568.0 -1  -1 
5 4 4 16 398.0 612.0 -1  -1 
5 4 4 17 444.0 642.0 -1  -1 
5 4 4 18 529.0 680.0 -1  -1 
